command_chain,count_read_event,count_write_event,count_sensitive_file_access_fails,count_socket_connect_event_successfully,count_socket_connect_event_fails,count_socket_create_event,count_file_modification_event_successfully,count_file_modification_event_fails,count_file_creation_event,count_link_event,count_symlink_event,count_dir_creation_event,count_dir_remove_event,count_mknod_create_event,count_rename_event,count_auth_event_successfully,count_auth_event_fails,count_passwd_change_event_successfully,count_passwd_change_event_fails,count_user_change_event_successfully,count_user_change_event_fails,count_do_not_update_atime,count_was_modified_time_changed,count_owner_changed,count_group_changed,count_suid_set,count_suid_cleared,count_sgid_set,count_sgid_cleared,count_sticky_set,count_sticky_cleared,count_user_write_added,count_user_write_removed,count_user_read_added,count_user_read_removed,count_user_exec_added,count_user_exec_removed,count_group_write_added,count_group_write_removed,count_group_exec_added,count_group_exec_removed,count_world_write_been_added,count_world_read_been_added,count_world_exec_been_added,count_external_ip,is_priviliged_port,count_sensitive_file,count_is_linked_to_sensitive_file,count_linked_file_SGID_or_SUID,count_atime_flag_been_set,count_modified_time_been_changed,is_current_dir_world_writable,is_target_dir_world_writable,is_in_memory_path,is_cross_user_link,is_dev_backdoor,is_fake_device,risk_score,argv_has_network,argv_is_ip,argv_has_encoding,argv_is_net_tool,argv_is_sudo,argv_entropy,label
/bin/bash -c pwd,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3.055825119909083,0.0,0.0,0.0,0.0,0.0,2.4774055510121467,benign
redis-server,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048790164169432,,,,,,,benign
/bin/bash -c ls -a ~,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.221254694053457,0.0,0.0,0.0,0.0,0.0,2.1190850469784714,benign
/bin/bash -c code .,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3.055505106786769,0.0,0.0,0.0,0.0,0.0,2.463814398623497,benign
/bin/bash -c hostname -I,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.2663700844185137,0.0,0.0,0.0,0.0,0.0,2.4320090718903087,benign
/bin/bash -c free -h,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.216304567244948,0.0,0.0,0.0,0.0,0.0,1.871602261409798,benign
/bin/bash -c ps aux,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3.375067831438304,0.0,0.0,0.0,0.0,0.0,2.412532347341446,benign
/bin/bash -c grep 'error' log.txt,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.224541425352061,0.0,0.0,0.0,0.0,0.0,2.284084017565329,benign
/bin/bash -c mv ~/Documents/report.pdf ~/Desktop/,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.233818440307301,0.0,0.0,0.0,0.0,0.0,2.7527407234793992,benign
/bin/bash -c sudo mkdir /temp -> sudo,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,3.6570972784778633,0.0,0.0,0.0,0.0,0.0,2.4774055510121467,benign
mkdir /temp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.823343125420513,0.0,0.0,0.0,0.0,0.0,2.3450525501511783,benign
sudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
ps,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009950330853168,,,,,,,benign
/bin/bash -c find . -name 'readme.txt',0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.228163971481857,0.0,0.0,0.0,0.0,0.0,2.46657076528238,benign
/bin/bash -c cp /config.json ./,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.227761156726606,0.0,0.0,0.0,0.0,0.0,2.4462461797274915,benign
/bin/bash -c rm ~/Downloads/outdated_backup.tar,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.2373511486811286,0.0,0.0,0.0,0.0,0.0,2.932352426715399,benign
/bin/bash -c uname -r,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.2215400225660225,0.0,0.0,0.0,0.0,0.0,2.133387491316597,benign
/bin/bash -c ls -d */,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.215851397655844,0.0,0.0,0.0,0.0,0.0,1.8490070880144411,benign
/bin/bash -c ps aux --sort=-%mem | head -n 10 -> head -n 10 -> ps,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.3804648883092554,0.0,0.0,0.0,0.0,0.0,2.728856831455938,benign
head -n 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8001879351926722,0.0,0.0,0.0,0.0,0.0,2.1015690258342747,benign
ps,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.773837941640213,,,,,,,benign
/bin/bash -c find /var/www -name 'index.html',0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.233616309128968,0.0,0.0,0.0,0.0,0.0,2.74248304892619,benign
/bin/bash -c mv oldfile.txt newfile.txt,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.230576373701744,0.0,0.0,0.0,0.0,0.0,2.588463400543831,benign
/bin/bash -c printenv,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.2246912861148727,0.0,0.0,0.0,0.0,0.0,2.291620193427939,benign
/bin/bash -c tar -czvf project.tar.gz ~/project -> /bin/sh -c gzip -> gzip,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,3.5082041512583264,0.0,0.0,0.0,0.0,0.0,2.6765073172176934,benign
/bin/sh -c gzip -> gzip,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3274687740268183,0.0,0.0,0.0,0.0,0.0,2.403917277291339,benign
gzip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7817061829263552,0.0,0.0,0.0,0.0,0.0,1.879964948727111,benign
/bin/bash -c unzip archive.zip,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3.0610906074986937,0.0,0.0,0.0,0.0,0.0,2.701659688341386,benign
cupsd,0,1,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4997952622817508,,,,,,,benign
/bin/bash -c zip -r files.zip ~/files,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3.0598684018224835,0.0,0.0,0.0,0.0,0.0,2.6495013580831617,benign
/bin/bash -c sudo apt update && sudo apt upgrade -y -> sudo apt update -> sudo,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,3.658929970720169,0.0,0.0,0.0,0.0,0.0,2.6195646721337056,benign
sudo apt update -> sudo,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.9763039828850744,0.0,0.0,0.0,0.0,0.0,2.210368890194565,benign
"apt update -> /usr/bin/dpkg --print-foreign-architectures -> /usr/lib/apt/methods/http -> /usr/lib/apt/methods/gpgv -> gpgv -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.VVp8MB /tmp/apt.data.Drprqk -> apt-key -> apt-config shell MASTER_KEYRING APT::Key::MasterKeyring -> apt-config shell ARCHIVE_KEYRING APT::Key::ArchiveKeyring -> apt-config shell REMOVED_KEYS APT::Key::RemovedKeys -> apt-config shell ARCHIVE_KEYRING_URI APT::Key::ArchiveKeyringURI -> apt-config shell GPGV Apt::Key::gpgvcommand ASSERT_PUBKEY_ALGO Apt::Key::assert-pubkey-algo -> mktemp --directory --tmpdir apt-key-gpghome.XXXXXXXXXX -> chmod 700 /tmp/apt-key-gpghome.OgTwRKzDGo -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.OgTwRKzDGo --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.VVp8MB /tmp/apt.data.Drprqk -> rm -rf /tmp/apt-key-gpghome.OgTwRKzDGo -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.0RzEGo /tmp/apt.data.ms5a7r -> chmod 700 /tmp/apt-key-gpghome.uNr0U6g7B9 -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.uNr0U6g7B9 --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.0RzEGo /tmp/apt.data.ms5a7r -> rm -rf /tmp/apt-key-gpghome.uNr0U6g7B9 -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.GGcMHF /tmp/apt.data.qMPFaQ -> chmod 700 /tmp/apt-key-gpghome.QL2uLGjmwR -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.QL2uLGjmwR --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.GGcMHF /tmp/apt.data.qMPFaQ -> rm -rf /tmp/apt-key-gpghome.QL2uLGjmwR -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.fv5BQq /tmp/apt.data.tZE7ET -> chmod 700 /tmp/apt-key-gpghome.ZvWCQbZGED -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.ZvWCQbZGED --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.fv5BQq /tmp/apt.data.tZE7ET -> rm -rf /tmp/apt-key-gpghome.ZvWCQbZGED -> apt",5,0,4,58,0,28,56,0,57,0,0,8,8,0,0,0,0,0,0,0,0,5,8,44,16,0,0,0,0,0,0,0,28,0,28,0,4,0,0,0,2,0,8,0,24,26,114,0,0,0,0,1,0,0,0,0,0,6.817924973141169,0.0,0.0,0.0,0.0,0.0,3.41257442940132,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
/usr/lib/apt/methods/http,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.854262555220856,0.0,0.0,0.0,0.0,0.0,2.773972927341982,benign
/usr/lib/apt/methods/http,0,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,1,0,0,0,0,0,0,0,0,0,0,4.790711441183116,0.0,0.0,0.0,0.0,0.0,2.773972927341982,benign
/usr/lib/apt/methods/http,0,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,1,0,0,0,0,0,0,0,0,0,0,4.790711441183116,0.0,0.0,0.0,0.0,0.0,2.773972927341982,benign
/usr/lib/apt/methods/gpgv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8634303062418824,0.0,0.0,0.0,0.0,0.0,2.891619986165511,benign
"/usr/lib/apt/methods/gpgv -> gpgv -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.VVp8MB /tmp/apt.data.Drprqk -> apt-key -> apt-config shell MASTER_KEYRING APT::Key::MasterKeyring -> /usr/bin/dpkg --print-foreign-architectures -> apt-config shell ARCHIVE_KEYRING APT::Key::ArchiveKeyring -> apt-config shell REMOVED_KEYS APT::Key::RemovedKeys -> apt-config shell ARCHIVE_KEYRING_URI APT::Key::ArchiveKeyringURI -> apt-config shell GPGV Apt::Key::gpgvcommand ASSERT_PUBKEY_ALGO Apt::Key::assert-pubkey-algo -> mktemp --directory --tmpdir apt-key-gpghome.XXXXXXXXXX -> chmod 700 /tmp/apt-key-gpghome.OgTwRKzDGo -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.OgTwRKzDGo --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.VVp8MB /tmp/apt.data.Drprqk -> rm -rf /tmp/apt-key-gpghome.OgTwRKzDGo -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.0RzEGo /tmp/apt.data.ms5a7r -> chmod 700 /tmp/apt-key-gpghome.uNr0U6g7B9 -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.uNr0U6g7B9 --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.0RzEGo /tmp/apt.data.ms5a7r -> rm -rf /tmp/apt-key-gpghome.uNr0U6g7B9 -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.GGcMHF /tmp/apt.data.qMPFaQ -> chmod 700 /tmp/apt-key-gpghome.QL2uLGjmwR -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.QL2uLGjmwR --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.GGcMHF /tmp/apt.data.qMPFaQ -> rm -rf /tmp/apt-key-gpghome.QL2uLGjmwR -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.fv5BQq /tmp/apt.data.tZE7ET -> chmod 700 /tmp/apt-key-gpghome.ZvWCQbZGED -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.ZvWCQbZGED --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.fv5BQq /tmp/apt.data.tZE7ET -> rm -rf /tmp/apt-key-gpghome.ZvWCQbZGED",4,0,4,2,0,2,16,0,32,0,0,8,8,0,0,0,0,0,0,0,0,4,8,16,16,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,2,65,0,0,0,0,1,0,0,0,0,0,6.023026892408021,0.0,0.0,0.0,0.0,0.0,3.41257442940132,benign
"/usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.VVp8MB /tmp/apt.data.Drprqk -> apt-key -> apt-config shell MASTER_KEYRING APT::Key::MasterKeyring -> /usr/bin/dpkg --print-foreign-architectures -> apt-config shell ARCHIVE_KEYRING APT::Key::ArchiveKeyring -> apt-config shell REMOVED_KEYS APT::Key::RemovedKeys -> apt-config shell ARCHIVE_KEYRING_URI APT::Key::ArchiveKeyringURI -> apt-config shell GPGV Apt::Key::gpgvcommand ASSERT_PUBKEY_ALGO Apt::Key::assert-pubkey-algo -> mktemp --directory --tmpdir apt-key-gpghome.XXXXXXXXXX -> chmod 700 /tmp/apt-key-gpghome.OgTwRKzDGo -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.OgTwRKzDGo --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.VVp8MB /tmp/apt.data.Drprqk -> rm -rf /tmp/apt-key-gpghome.OgTwRKzDGo",1,0,1,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,4.614408141381532,0.0,0.0,0.0,0.0,0.0,3.3961514003245497,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
apt-config shell MASTER_KEYRING APT::Key::MasterKeyring -> /usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3621914259952668,0.0,0.0,0.0,0.0,0.0,3.228372376129276,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
apt-config shell ARCHIVE_KEYRING APT::Key::ArchiveKeyring -> /usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.363799501265868,0.0,0.0,0.0,0.0,0.0,3.2625366587893625,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
apt-config shell REMOVED_KEYS APT::Key::RemovedKeys -> /usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3617765258995345,0.0,0.0,0.0,0.0,0.0,3.219566549293704,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
apt-config shell ARCHIVE_KEYRING_URI APT::Key::ArchiveKeyringURI -> /usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.36502700653444,0.0,0.0,0.0,0.0,0.0,3.288652559985165,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
apt-config shell GPGV Apt::Key::gpgvcommand ASSERT_PUBKEY_ALGO Apt::Key::assert-pubkey-algo -> /usr/bin/dpkg --print-foreign-architectures,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3.283653869699834,0.0,0.0,0.0,0.0,0.0,3.326109460381478,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
gpgv --assert-pubkey-algo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.852240816467405,0.0,0.0,0.0,0.0,0.0,2.7481733799993955,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
mktemp --directory --tmpdir apt-key-gpghome.XXXXXXXXXX,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.001260071631328,0.0,0.0,0.0,0.0,0.0,2.7567454149350623,benign
chmod 700 /tmp/apt-key-gpghome.OgTwRKzDGo,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.023034974275593,0.0,0.0,0.0,0.0,0.0,3.1071533924469854,benign
